[2286.84,22179.3]
[9013.48,11927.5]
[9018.48,11940.8]
[9017.82,11980.4]
[9025.89,11978.2]
[9001.27,11983.3]
[9022.23,11994.2]
[9023.84,12000.3]
[9000.93,12016.5]
[9019.73,12045.3]
[9001.5,12050.5]
[9023.61,12057.3]
[9004.89,12058.8]
[9016.52,12035.1]
[9010.89,12077.9]
[9007.5,12068.7]
[9025.16,12067.9]
[9026.75,12112.7]
[9025.38,12091.2]
[9019.41,12145.6]
[8999.99,12143.5]
[9024.36,13118.2]
[9004.13,15527.1]
[9031.14,15698]
[9004.32,15782.1]
[9013.52,15783.7]
[9006.13,15806.9]
[9023.08,15833]
[9018.41,15810.8]
[9001.1,16225.4]
[9009.19,17695.5]
[9011.81,17844.7]
[9016.4,19615.9]
[9000.95,19630.5]
[9027.1,19670.9]
[9018.77,19674.6]
[9013.42,19718.7]
[9016,21302.1]
[9060.17,11742.5]
[9043.64,11816.1]
[9057.45,11797.6]
[9038.67,11849.3]
[9049.83,11828]
[9039.3,11841]
[9038.2,11858.7]
[9054.31,11873.4]
[9046.29,11882.3]
[9039.78,11887.4]
[9056.19,11929.7]
[9055.63,11938.9]
[9054.5,11921]
[9056.21,11945.9]
[9036.39,11975.9]
[9042.78,11997.2]
[9045.13,12016.8]
[9042.8,12007.8]
[9036.29,12035.9]
[9044.43,12033.1]
[9040.94,12051.1]
[9049.5,12082.4]
[9041.64,12083.4]
[9036.6,12106.2]
[9051.42,12115.9]
[9030.28,12145.2]
[9039.34,12144.1]
[9047.96,12142.7]
[9044.58,12334.7]
[9055.1,12902.1]
[9033.26,13090.7]
[9032.76,14594.5]
[9032.96,15716.6]
[9033.69,15768.5]
[9032.01,15779.7]
[9052.68,15787.4]
[9035.38,15792.7]
[9049.29,15826.1]
[9060.96,15839.8]
[9042.22,15840]
[9047.43,16025.7]
[9031.03,17856.1]
[9079.89,7730.18]
[9091.86,10534.3]
[9061.77,11721.6]
[9065.52,11802.8]
[9064.08,11847.4]
[9070.84,11855.6]
[9088.99,11876.5]
[9074.93,11891.9]
[9065.92,11900.9]
[9079.72,11884]
[9087.17,11935.1]
[9087.78,11917]
[9076.54,11936.9]
[9082.94,11968.3]
[9068.6,11970]
[9067.76,11993.8]
[9065.96,11986.8]
[9062.4,11971.4]
[9073.05,12012.4]
[9070.31,12002.3]
[9077.13,12038.4]
[9085.38,12037.5]
[9075.12,12055.6]
[9070.81,12075.9]
[9067.9,12060.4]
[9088.77,12110.3]
[9069.41,12110.9]
[9079.72,12110.1]
[9069.3,12103]
[9079.1,12101.4]
[9062.43,12142]
[9086.45,12140.8]
[9069.69,13367.6]
[9064.92,15718.4]
[9073.52,15748.3]
[9084.54,15744.7]
[9085.42,15754.9]
[9072.75,15797]
[9070.84,15804.3]
[9076.38,15789.1]
[9059.83,15829.7]
[9078.49,15835.9]
[9102.88,10532.6]
[9111.73,11814.4]
[9105.69,11790.8]
[9098.24,11834.8]
[9097.05,11879.5]
[9098.79,11932.8]
[9100.73,11964.9]
[9090.56,11966.7]
[9102.4,11972.9]
[9118.5,12024.5]
[9101.84,12011.4]
[9104.85,12002.3]
[9095.43,12036.9]
[9104.39,12073.6]
[9111.44,12099.6]
[9096.56,12109.4]
[9111.91,12135.3]
[9103.98,15602.2]
[9113.12,15800.5]
[9104.45,15794.4]
[9095.2,15806.8]
[9091.53,15816]
[9099.35,15819.7]
[9091.06,15854.1]
[9114.39,15853]
[9115.46,15872.6]
[9098.79,16063.4]
[9115.87,18821.4]
[9103.45,18811.8]
[9112.14,19865.4]
[9131.87,7891.01]
[9140.74,11820.9]
[9143.47,11843.5]
[9123.14,11831.3]
[9122.81,11855]
[9122.23,11919.4]
[9149.17,11953.6]
[9126.33,11963.2]
[9128.12,11975.4]
[9120.65,11989.5]
[9149.76,11978.2]
[9131.63,11982.8]
[9140.22,12015.8]
[9142.22,12025.6]
[9121.92,12037.2]
[9139.57,12055.3]
[9128.67,12102.6]
[9121.6,12134.1]
[9128.59,12137.6]
[9134.32,15809.2]
[9122.74,15831]
[9136.07,15838.1]
[9150.48,15835.8]
[9121.44,15857.1]
[9128.44,15880.3]
[9141.76,20044.2]
[9149.11,11848.8]
[9171.15,11848.5]
[9177.51,11854]
[9172.94,11864.3]
[9162.34,11884.7]
[9172.33,11916.2]
[9167.14,11952.2]
[9176.12,11944.5]
[9153.7,11986.8]
[9161.78,11984.5]
[9148.37,12053.8]
[9157.95,12038.2]
[9171.69,12120]
[9176.01,12151]
[9172.91,15842.2]
[9167.55,15850.9]
[9155.71,15883]
[9162.92,15886.5]
[9159.16,20793.2]
[9152.14,21648]
[9208.6,8116.97]
[9192.29,8107.14]
[9181.75,11061.5]
[9193.47,11880.5]
[9199,11904.3]
[9185.62,11970]
[9208.27,12097.4]
[9190.81,12131.1]
[9202.55,12136.7]
[9206.13,12201.8]
[9195.06,14789.1]
[9203.84,15761.7]
[9208.23,15839.9]
[9188.94,15847.7]
[9196.84,15864.8]
[9205.62,15866.1]
[9182.62,15858.6]
[9192.79,15880.5]
[9187.94,15889.1]
[9187.3,16377.7]
[9199.12,19268.3]
[9190.65,20746.8]
[9197.59,21691.4]
[9233.22,8038.83]
[9221.69,8053.29]
[9215.9,11858.2]
[9226.38,11907.5]
[9216.5,11890.3]
[9232.21,11887.1]
[9214.93,12099.8]
[9208,12141.8]
[9219.2,14796.6]
[9214.02,15680]
[9214.22,15690]
[9212.55,15721.4]
[9221.76,15781.1]
[9232.33,15777.9]
[9232.08,15786.2]
[9230.52,15802.2]
[9214.58,15812]
[9235.74,15819.7]
[9222.14,15814.8]
[9232.95,15850.5]
[9211.36,15849.7]
[9237.08,15877]
[9230.79,15896]
[9223.43,15873.1]
[9226.81,15920.6]
[9225.37,15984.5]
[9235.99,16339]
[9233.22,16360.3]
[9227.2,18697.3]
[9234.7,22135.6]
[9245.94,8045.85]
[9258.92,11877.8]
[9264.62,11859.5]
[9256.82,11887]
[9258.66,11898.6]
[9245.33,12190.4]
[9269.6,15774.6]
[9249.02,15759.2]
[9262.33,15770.7]
[9244.63,15790.1]
[9256.69,15807]
[9242.2,15781.6]
[9262.92,15793.7]
[9243.87,15820.3]
[9254.99,15820.2]
[9256.31,15860.6]
[9265.65,15864.8]
[9250.21,15856.5]
[9262.56,15886.4]
[9241.42,15898.7]
[9265.51,15871.2]
[9248.56,15909.6]
[9257.89,15904.7]
[9251.96,15902.6]
[9240.55,15948.1]
[9255.26,16363.1]
[9258.77,16807.4]
[9247.54,19693.8]
[9247.09,22161.8]
[9265.36,22167.4]
[9259.77,22188.5]
[9274.3,10873.2]
[9288,11140.2]
[9293.99,11860.5]
[9298.95,11872.1]
[9276.75,11879.2]
[9285.43,11860.6]
[9278.32,11890.3]
[9281.55,11984.5]
[9271.85,12145.1]
[9283.56,12120.6]
[9298.78,12153.1]
[9282.52,12261.5]
[9271.45,12603.1]
[9275.33,12646]
[9278.78,15759.9]
[9284.55,15795.9]
[9287.66,15783.6]
[9277.02,15812.5]
[9281.55,15837.6]
[9291.39,15819]
[9270.73,15837.4]
[9296.78,15876.2]
[9287.53,15893.3]
[9273.02,15871.5]
[9283.98,15917.4]
[9270.15,15924.1]
[9286.14,15934.5]
[9296.62,15982.6]
[9278.65,16010.2]
[9288.71,16009.5]
[9276.71,16032.3]
[9289.35,16694.5]
[9286.14,16828.9]
[9288.6,17191.3]
[9283.41,19361.5]
[9275.01,19721.8]
[9283.84,21502.1]
[9319.23,10979.6]
[9315.35,11846.4]
[9322.07,11877.5]
[9318.92,11870.8]
[9302.92,11880.4]
[9320.62,11936.7]
[9325.98,11910.4]
[9319.27,11913.6]
[9308.79,11935.4]
[9321.46,11951.5]
[9305.4,12291.7]
[9319.61,12492.4]
[9328.67,12524]
[9313.57,13702.5]
[9328.17,13691.6]
[9310.08,15768.8]
[9300.71,15784.4]
[9311.95,15826.1]
[9320.1,15828.9]
[9319.22,15851.3]
[9309.65,15845.7]
[9328.19,15852.4]
[9307.28,15852.1]
[9324.72,15886.3]
[9306.25,15880.7]
[9301.69,15886.8]
[9316.53,15908.2]
[9305.82,15905.2]
[9301.63,15954.5]
[9309.55,15959.1]
[9320.26,16225.8]
[9314.87,20225.8]
[9314.12,20233.6]
[9317.93,20267.2]
[9320.83,20293]
[9322.75,20303.8]
[9312.29,20292]
[9322.57,22364.6]
[9336.77,11834.7]
[9353.8,11842.1]
[9343.68,11831.5]
[9358.29,11851]
[9329.85,11875.2]
[9335.73,11908.8]
[9354.44,11905.5]
[9342.37,11904.9]
[9346.05,11932.5]
[9356.59,11929.3]
[9344.96,12244.9]
[9337.89,12541.1]
[9336.77,15770.7]
[9334.46,15799.8]
[9334.45,15784.1]
[9351.21,15823.6]
[9350.86,15866.6]
[9343.84,15863.9]
[9356.41,15896.6]
[9335.06,15911.9]
[9338.36,15902.2]
[9336.62,15932.3]
[9344.89,15941.9]
[9354.35,15929]
[9353.96,15980.9]
[9339.19,15965.8]
[9334.69,16000.1]
[9356.42,16034.7]
[9338.35,16275.5]
[9343.2,20238.7]
[9342.59,20227.3]
[9345.39,20268.2]
[9342.49,20260.8]
[9344.14,20278.1]
[9354.92,21149.6]
[9385.73,8587.9]
[9372.81,11845.1]
[9364.47,11900]
[9363.15,12206]
[9363.36,12266.3]
[9383.73,14035.2]
[9382.72,14608.5]
[9376.28,15207.9]
[9387.72,15672.2]
[9362.33,15867.9]
[9389.2,15870.4]
[9387.37,15878.8]
[9363.36,15900.3]
[9358.73,15923.1]
[9386.81,15910.5]
[9360.74,15908.4]
[9367.79,15956.1]
[9369.4,15947.1]
[9389.18,15939.2]
[9382.86,15956.9]
[9378.98,15964.1]
[9364.78,15990.3]
[9362.42,16053.7]
[9376.81,16280.3]
[9388.54,19347.8]
[9363.84,19858.7]
[9378.44,19841.3]
[9372.25,20255.6]
[9370.65,20283.4]
[9382.95,21866.2]
[9392.42,7822.94]
[9394.7,11661.2]
[9409.48,11683.7]
[9412.09,11674.2]
[9399.62,11737.3]
[9415.81,11786.7]
[9391.87,11772.1]
[9415.2,11778.3]
[9397.44,11762.5]
[9408.77,11809.8]
[9417.91,11810.3]
[9402.51,11850.3]
[9403.86,11820.6]
[9400.79,11861.1]
[9416.47,11861.2]
[9419.86,11899.5]
[9408.75,11900.6]
[9402.53,11922.6]
[9411.85,11919.2]
[9399.78,11988.9]
[9394.61,11995.1]
[9417.99,12024.4]
[9420.3,12112.8]
[9391.01,15395.5]
[9412.68,15886.7]
[9404.48,15884.3]
[9418.29,15921.4]
[9396.9,15914.4]
[9407.89,15917.5]
[9411.1,15945.5]
[9395.08,15974.6]
[9397.29,16016.4]
[9405.83,16017.6]
[9404.91,19755.2]
[9410.07,19904.6]
[9411.04,20007.8]
[9403.08,20250.5]
[9398.11,20272.3]
[9396.58,20283.5]
[9393.13,20294]
[9403.08,20318.1]
[9445.27,11002]
[9437.21,11597.6]
[9429.36,11606.1]
[9442.47,11581.2]
[9440.53,11587.4]
[9444.49,11689.3]
[9433.62,11723.4]
[9431.86,11714.9]
[9441.48,11725.2]
[9432.57,11741.6]
[9440.08,11758.2]
[9425.24,11739.5]
[9423.03,11754.6]
[9423.71,11763]
[9451.97,11810.4]
[9433.73,11800.3]
[9445.11,11864.9]
[9447.22,11853.5]
[9447.19,11901]
[9423.1,11927.6]
[9445.73,11923.9]
[9435.15,12149.9]
[9446.47,14140.8]
[9425.77,14629.8]
[9444.14,14612.7]
[9444.87,14643.1]
[9428.93,15090.1]
[9440.38,15076.2]
[9429.69,15076.5]
[9421.27,15889.9]
[9446.95,15899.1]
[9431.61,15871.8]
[9445.41,15888.9]
[9428.59,15924.4]
[9421.37,15960.7]
[9436.55,15979.2]
[9441.36,16042.6]
[9419.12,16028.6]
[9438.24,16028.6]
[9432.02,16029.9]
[9450.6,17603]
[9433.45,20152.8]
[9437.82,20142.9]
[9427.09,20136]
[9443.83,20251.6]
[9437.53,20220.9]
[9446.37,20234.4]
[9441.31,20259.1]
[9437.58,20267.3]
[9435.29,20274.4]
[9434.32,20255.2]
[9430.19,20264.1]
[9429.11,20286.9]
[9444.73,20319.1]
[9422.98,20316.2]
[9439.48,20350.8]
[9478.59,11476.6]
[9472.89,11572.5]
[9460.35,11610.9]
[9470.47,11636.8]
[9460.22,11637]
[9457.33,11673.8]
[9466.21,11671.7]
[9457.46,11706.4]
[9475.72,11727.9]
[9468.69,11762.8]
[9459.06,11784.7]
[9456.59,11793.2]
[9448.93,11889.4]
[9458.6,11903.6]
[9455.74,11921.7]
[9467.45,12291.1]
[9450.79,12504.7]
[9453.73,14138.4]
[9470.97,14961.7]
[9450.81,15496.2]
[9457.69,15900.6]
[9470.28,15937.3]
[9462.56,15935]
[9469.01,15988.4]
[9464.56,15971.2]
[9457.35,15965.1]
[9460.54,15992.4]
[9451.88,16040.9]
[9465.76,16147.6]
[9474.67,20119.5]
[9473.85,20130.2]
[9458.01,20156.9]
[9452.35,20175.1]
[9456.56,20165.7]
[9478.94,20213.7]
[9455.52,20240.8]
[9453.82,20230.9]
[9459.86,20276.9]
[9463.55,20267.1]
[9456.32,20292.4]
[9475.87,20296]
[9453.16,20320.1]
[9479.96,20324.8]
[9466.46,20336.3]
[9467.38,20329.1]
[9461.39,20321.7]
[9469.09,20345.4]
[9487.83,8247.09]
[9494.85,8242.09]
[9486.9,11013.9]
[9481.05,11468.6]
[9499.94,11541.3]
[9482.34,11552.1]
[9481.09,11603.1]
[9507.4,11609.2]
[9504.8,11633.6]
[9509.98,11710.6]
[9481.38,11739.6]
[9483.42,11794.1]
[9502.63,11921.6]
[9499.36,11940.6]
[9493.91,12158.8]
[9506.15,12276.2]
[9506.54,12916.2]
[9487.45,12906.9]
[9505.75,12961.1]
[9507.31,14959.1]
[9480.74,14959]
[9493.53,15940.3]
[9509.42,15941.7]
[9493.16,15948.7]
[9479.15,15987.8]
[9505.96,15977.9]
[9486.86,15985.6]
[9485.12,15967.4]
[9486.26,16018.9]
[9495.51,16022.4]
[9504.98,16019.8]
[9502.54,20263.2]
[9498.3,20253.9]
[9507.25,20268.8]
[9487.1,20297.3]
[9506.23,20300.6]
[9483.46,20286.1]
[9488.5,20327.7]
[9499.76,20326.8]
[9487.51,20335.6]
[9540.02,7789.57]
[9517.3,11371.8]
[9525.65,11372.3]
[9534.35,11417.9]
[9515.64,11430.6]
[9536.15,11407.4]
[9516.9,11536.4]
[9522.82,11530.4]
[9514.92,11584.7]
[9513.37,11595.7]
[9537.92,12505]
[9526.3,12732.6]
[9524.81,14942.9]
[9510.33,15315.6]
[9511.95,15891.3]
[9538.37,15910.5]
[9529.17,15910.8]
[9520.72,15909.7]
[9517.11,15941.6]
[9527.24,15940.8]
[9539.5,15939.3]
[9527.74,15949.3]
[9522.94,15971.1]
[9514.67,15974.2]
[9530.47,15968]
[9518.48,16015.4]
[9541.03,16013.9]
[9527.84,15999.6]
[9519.4,16049.4]
[9530.3,16054.3]
[9533.99,16295.7]
[9513.51,21860.2]
[9561.64,9229.07]
[9557.65,11337.2]
[9545.01,11420.6]
[9567.2,11432]
[9569.89,11774.8]
[9556.64,12735.3]
[9568.67,12742.4]
[9571.16,12907.9]
[9552.73,15080.6]
[9570.12,15112.4]
[9544.35,15290.9]
[9554.39,15368.7]
[9549.38,15911.8]
[9565.98,15954.5]
[9546.52,15990.1]
[9552.8,16015.9]
[9557.88,16052]
[9562.19,16076.9]
[9564.16,16057.2]
[9556.26,16071.7]
[9567.48,16382.8]
[9589.31,9257.31]
[9573.29,12376.2]
[9584.95,12921.5]
[9583.62,15310.3]
[9574.57,15952]
[9595.4,15949.8]
[9587.18,15934.2]
[9590.16,15977.1]
[9579.32,15978.6]
[9583.6,16039.4]
[9577.08,16021.6]
[9595.51,16048.6]
[9573.63,16093.9]
[9596.24,16085.2]
[9584.03,16109.9]
[9586.18,18563.4]
[9587,21590.2]
[9579.65,21607.3]
[9598.67,22190]
[9620.94,7855.94]
[9611.02,9301.69]
[9599.61,11712]
[9619.56,13495.7]
[9611.13,15168.7]
[9622.87,15240.8]
[9608.57,15933.6]
[9616.19,15977]
[9629.03,16015.4]
[9610.83,16061.1]
[9616.45,16070.1]
[9627,16063.3]
[9608.22,16120.1]
[9607.46,16134]
[9617.96,16141.7]
[9615.87,17037.7]
[9611.89,18506.8]
[9611.36,18514.1]
[9621.28,18524.7]
[9635.58,12031.7]
[9654.24,12286.7]
[9657.83,12464.7]
[9643.19,13444.9]
[9654.79,13446.5]
[9655.65,15168.9]
[9648.08,15257.9]
[9650.44,15248.1]
[9633.78,15451.7]
[9646.96,15928.6]
[9631.95,16077.1]
[9647.69,16096.8]
[9654.99,16086.2]
[9641.11,16133.8]
[9635.72,16129]
[9644.02,17607.6]
[9652.12,19887]
[9642.04,20758.4]
[9652.11,22279.2]
[9661.05,11731.4]
[9689.13,12613.4]
[9685.48,14246]
[9680.4,15006.5]
[9664.18,16007.3]
[9682.29,17526.1]
[9687.87,22297.1]
[9701.44,8723.26]
[9694.88,8706.63]
[9714.65,8719.67]
[9696.89,15881.2]
[9705.91,16861.8]
[9717.24,20055.2]
[9704.02,22320.5]
[9742.62,8766.02]
[9722.86,11950.1]
[9747.35,12566.2]
[9721.99,12550.3]
[9745.48,13377.2]
[9729.99,13353.5]
[9732.02,13950]
[9733.4,18709.1]
[9735.91,18717.2]
[9728.18,18723.8]
[9740.91,18839.8]
[9743.63,19402.9]
[9729.81,19421.2]
[9723.95,22280.1]
[9744.7,22298.3]
[9779.74,11318.4]
[9754.44,13375.1]
[9762.64,18800.9]
[9769.61,19413.3]
[9778.38,21522.3]
[9755,22296.7]
[9761.95,22320.4]
[9806.87,12470.7]
[9802.73,12486.5]
[9801.48,12501]
[9796.01,12493.9]
[9791.22,15857.6]
[9798.4,16319.7]
[9792.23,16542.3]
[9802.33,17431.3]
[9801.04,18608.6]
[9795.57,18736]
[9789.73,19448.4]
[9816.95,12140.9]
[9841.08,9039.75]
[9870.5,17484.9]
[9881.61,12648.3]
[9880.84,14182.9]
[9875.44,16392.2]
[9921.45,12156.6]
[9902.81,12858.7]
[9899.82,16177.1]
[9943.09,16631.7]
[9931.99,16701.1]
[9934.46,19420.1]
[9942.44,20767.3]
[9968.54,8977.28]
[9988.9,10203.7]
[9983.87,13621.9]
[9977.54,19345.7]
[9965.83,19368.3]
[9977.36,19366.5]
[9970.41,21189.4]
[9980.63,21199.3]
[9993.37,10385.9]
[10004.4,11209.7]
[10000.4,11234]
[10014.8,11229.3]
[10011.9,11222.8]
[9995.45,11527.8]
[10014.2,12572]
[9994.87,13619.5]
[9991.88,13633.6]
[9998.14,22115.7]
[10001.5,22290.6]
[10048.7,10199.7]
[10035.4,11257.5]
[10045.2,11304.8]
[10027.1,11321.7]
[10032.7,11313]
[10024.5,11523.2]
[10038.6,11751]
[10044.7,12800.7]
[10038.2,18693.5]
[10042.9,18765.9]
[10043.2,22131.5]
[10066.3,10184.8]
[10057.3,10171.7]
[10060.8,16123.6]
[10058.3,16113.8]
[10077.8,16787.4]
[10064.3,17293.5]
[10056.2,20980.2]
[10103.7,7429.93]
[10105.1,7736.21]
[10098,7727.15]
[10097.8,12709.8]
[10096.1,14058.3]
[10096.6,15062.1]
[10097.3,16128.8]
[10079.2,17023.1]
[10101.8,17015.4]
[10083.2,19798.9]
[10085.6,19815.3]
[10096.3,20783.8]
[10117.6,8854.69]
[10136.8,11263.3]
[10121.9,11266.2]
[10125,11330.2]
[10137.4,11437.9]
[10128.8,11443]
[10118.6,11635.8]
[10111.8,11664.2]
[10135,12544.5]
[10135.5,12675.8]
[10110.9,14051.9]
[10127,16518.6]
[10132.2,16648.4]
[10113.9,21896.6]
[10109.1,21909.6]
[10128,22064.4]
[10128,22409.3]
[10165.4,8864.71]
[10148.9,11451.7]
[10147.8,12663.2]
[10145.4,15053]
[10168.9,16095.3]
[10171.4,8854.54]
[10186.8,8872.76]
[10182.1,11336.5]
[10169.1,11343.5]
[10172.8,12337.5]
[10179.4,15996.6]
[10181.8,16511.8]
[10171.8,16519.5]
[10180.9,16523]
[10170,16531.9]
[10185.5,18233]
[10180.6,19098.3]
[10182.9,19107.9]
[10193.9,19777.1]
[10208.6,9686.58]
[10203.5,9664.49]
[10201.6,9701.53]
[10211.7,17005]
[10221,18113.3]
[10228.4,19031.2]
[10200.2,19774.3]
[10246.7,7505.34]
[10250.3,11279]
[10258.7,11289.3]
[10243.4,12620.4]
[10242.5,14868.6]
[10245.2,15890.8]
[10232.8,16072.3]
[10235.2,19013.2]
[10230.7,19023.3]
[10256.2,19058.5]
[10248,19057.4]
[10255.2,19112.7]
[10241.8,19164.5]
[10232.5,19312.9]
[10243.5,19331.6]
[10289.8,7576.52]
[10271.5,7582.49]
[10280.7,11370.5]
[10285.4,11380.1]
[10274.6,13516.3]
[10283.5,13531.1]
[10282.4,13753.3]
[10262.7,15898]
[10269.1,16616]
[10282.8,16630.5]
[10286.6,17007.1]
[10282.9,18856.1]
[10282.2,18984.6]
[10282.9,19010.3]
[10266.2,19036.5]
[10287.8,19066.3]
[10269.1,19092]
[10270.3,19099.5]
[10268.4,19084.1]
[10264.2,19150.8]
[10265.1,19159.5]
[10293.8,7545.24]
[10297.4,7562.31]
[10311.1,9142.45]
[10305.5,9135.88]
[10314.7,15464.9]
[10311,16087.4]
[10291.9,16627.4]
[10293.9,19011.7]
[10314,18991.6]
[10310,19042.7]
[10314.8,19055.8]
[10293.8,19062.8]
[10307.6,19078.8]
[10319,19065.2]
[10303.2,19085.3]
[10296.2,19091.5]
[10291.3,19097]
[10308.8,19138.8]
[10310.6,19131.6]
[10307.4,19147.6]
[10345.3,12448.3]
[10343.1,12947]
[10329.1,12963.6]
[10326.9,15451.4]
[10337.4,15951.6]
[10331.2,15943.4]
[10327.4,15967.2]
[10320.3,16093.7]
[10331.5,16110.3]
[10322.1,17986.6]
[10332.1,17986.7]
[10322.7,18986]
[10333.4,18987.7]
[10327.8,19017.9]
[10350.6,18991]
[10338.9,19043.6]
[10334.2,19035.6]
[10341.3,19031.8]
[10343.1,19070.1]
[10334.1,19087.3]
[10323.2,19105.7]
[10341.6,19090.2]
[10326.2,19132.7]
[10326.7,19143.6]
[10328.2,19160.2]
[10368.4,11671.3]
[10351.1,12947.4]
[10355.6,12982.1]
[10355.4,12974.4]
[10359.3,13092]
[10356.3,15955.2]
[10365.8,17032]
[10359.4,18030.4]
[10357.4,18985.7]
[10359.2,19020.3]
[10368.3,19019.2]
[10361.9,18993.2]
[10375.5,19014.6]
[10368.8,19055.2]
[10359,19058.8]
[10379.7,19090.2]
[10363.2,19085.9]
[10354.1,19124.3]
[10362.2,21567.9]
[10393.5,8746.62]
[10401.2,12671.1]
[10381.5,13200.6]
[10407.2,13919.1]
[10399.4,15986.5]
[10389.9,16006.7]
[10400.6,16342.2]
[10409.3,17218.6]
[10394.6,17206]
[10384.3,18968.1]
[10387.5,19046.4]
[10380.5,19051.3]
[10398.7,19088.2]
[10388.4,19088.9]
[10406.7,19112.5]
[10383.2,19132.2]
[10429,16138]
[10437.1,17199.9]
[10420.1,17231.9]
[10414.9,17224.5]
[10436.3,17253.3]
[10439.7,17273.7]
[10437.7,17344.9]
[10421,17354.5]
[10433,17371.1]
[10422.1,19050.4]
[10422.1,19061.5]
[10414.6,19115.9]
[10422.5,19117]
[10437.1,19140.3]
[10457.6,12381]
[10454.9,12391.1]
[10461.5,12425.8]
[10457.5,15641.6]
[10452.8,17239]
[10441.6,17226.1]
[10466.2,17256.8]
[10442.9,17259]
[10453,19091.6]
[10471.3,12103.5]
[10480,12121.2]
[10498.7,12354.3]
[10493.9,12363.2]
[10472.2,12396.2]
[10498.4,12390.8]
[10483.8,15647.3]
[10477.8,17128.6]
[10475.1,17215.5]
[10497.9,17261.3]
[10490,17252.2]
[10479.3,17300.3]
[10487,17315.5]
[10479.2,17395.3]
[10498.1,17392.4]
[10480.2,17599.3]
[10494.7,17590.1]
[10493.1,18710]
[10498.2,19042]
[10486.9,19139.8]
[10519.1,9469.34]
[10509.4,12328.2]
[10517.2,12321.8]
[10519.4,12343.5]
[10524.8,12372.1]
[10505.1,12387.3]
[10513.3,13230.2]
[10527.9,16005.3]
[10502.9,17289.8]
[10502.4,17378.2]
[10508.5,17389.5]
[10510.5,19009.8]
[10536.4,9705.25]
[10551.7,10362.1]
[10560.1,11427.6]
[10553.9,12088.4]
[10547.1,12100.3]
[10541.4,12105]
[10545,12108.9]
[10529.9,12314]
[10551.1,12300.9]
[10541.2,12326.9]
[10546.4,12334.4]
[10529.1,12359.3]
[10553.3,12351.2]
[10553.7,12382.9]
[10534.2,12366.7]
[10547.7,16973.1]
[10557.5,19020.4]
[10535.5,21522.4]
[10538.8,22525.5]
[10570.4,9614.36]
[10582.5,10599.3]
[10587.5,12198.6]
[10572.1,12208.9]
[10578.6,12225.6]
[10560.2,12224.2]
[10566.6,12242.5]
[10563.1,12249.9]
[10562.8,12286.8]
[10575.1,12276]
[10567.6,12364.4]
[10571.9,12381.5]
[10566.4,12444.5]
[10565.9,14544]
[10564.1,15676.2]
[10576.6,16077.6]
[10582,17455.4]
[10565.2,17454.2]
[10570.2,18790.5]
[10576.1,19797.7]
[10561.5,19778.2]
[10560.9,19834.6]
[10575.4,21694.9]
[10576.3,22119.7]
[10589.8,7262.79]
[10613.6,9479.93]
[10599.4,10310.1]
[10592.2,12125.9]
[10613.7,12167.6]
[10609.2,12159.5]
[10594.6,12206.8]
[10604.1,12236.9]
[10614.6,12225.2]
[10607.1,12228.8]
[10593.3,12265.4]
[10616,12252.4]
[10599.2,12242.3]
[10617.1,12291.2]
[10609.7,12274.5]
[10592.3,12342.9]
[10601.8,12430.8]
[10609.2,22144]
[10616.2,22157]
[10643.8,12136.2]
[10622.2,12190.2]
[10626.7,12182.2]
[10625.3,12236.7]
[10635.2,12246.6]
[10641.3,12254.7]
[10627.4,12264.6]
[10629.8,12241.3]
[10630.8,12273.5]
[10639.1,12278.5]
[10626.5,12341.6]
[10644.1,12351.5]
[10638.5,12370.3]
[10623.3,18979.6]
[10650.5,22368.6]
[10659.9,11648.8]
[10663.5,12123.5]
[10668.8,12144.1]
[10652.4,12159.6]
[10665.4,12175.8]
[10660.7,12195.1]
[10675.5,12185.5]
[10668.8,12204.5]
[10652.9,12188.8]
[10674.2,12209.8]
[10680.8,12217.2]
[10659,12224.5]
[10652.1,12265.9]
[10657.3,12260.6]
[10672.8,12285.3]
[10663.5,12292.5]
[10676.1,12316.3]
[10674.6,12343.4]
[10660.4,12342.8]
[10665.9,12335.1]
[10669.4,12355.7]
[10654.8,12951.6]
[10660.9,14144.3]
[10674.1,17323.3]
[10664.5,17326.4]
[10676.1,18506.8]
[10677.1,18537]
[10659.1,22368]
[10702.3,8966.28]
[10702.9,8974.81]
[10707.3,12193.3]
[10692.5,12230.3]
[10704.9,12220.6]
[10712.6,12235.8]
[10706.1,12268]
[10699.4,12238.8]
[10683.5,12248.3]
[10687.6,12252.9]
[10699.3,12274.5]
[10689.8,12324.7]
[10691,12299.3]
[10680.8,12353.1]
[10679.2,12334.4]
[10690.9,12346.8]
[10704.5,13283.7]
[10700.5,13636.1]
[10681.9,18914.8]
[10690,22181.8]
[10726.6,9838.1]
[10734.6,10978.7]
[10729.7,12155.2]
[10713.7,12188.2]
[10721,12193.5]
[10736.2,12182.2]
[10732.5,12213.8]
[10712.5,12262.4]
[10728.2,12251.8]
[10732.5,12258.5]
[10713.8,12291.3]
[10720.6,12299.5]
[10731.5,12310.5]
[10717.2,12325.6]
[10721.8,13448.3]
[10722.2,13969]
[10720.7,18865.7]
[10710.4,21360.2]
[10742.6,12132.6]
[10759.4,12173.3]
[10766.6,12177.9]
[10754.3,12167.1]
[10744.1,12200.3]
[10754.3,12306.3]
[10737.3,12302.4]
